"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"4852",175587,"Amanita sp-MO02",38.7,90.73,90.7,38.68,"NN",38.69,-90.715,0,0,123,127,32,9364,315,-81,396,217,-6,238,-6,971,108,47,21,297,171,270,171,2,2,100,1,NA,NA,NA,NA,NA,0,3,36,39,25,9,1.37,1.41,1.29,5.7,51,17,84,15.3,0,0,2,0.1,4,31,35,34,5,1.31,1.39,0.51,6.9,62,25,94,22.6,4.4,0,2,0.1,40.418212890625,6.96850919723511,0,1,1,1,1,1,1,1,4.62739992141724,0
"6931",139080,"Amanita sp-MO02",38.7,90.73,90.7,38.68,"NN",38.69,-90.715,0,0,123,127,32,9364,315,-81,396,217,-6,238,-6,971,108,47,21,297,171,270,171,2,2,100,1,NA,NA,NA,NA,NA,0,3,36,39,25,9,1.37,1.41,1.29,5.7,51,17,84,15.3,0,0,2,0.1,4,31,35,34,5,1.31,1.39,0.51,6.9,62,25,94,22.6,4.4,0,2,0.1,40.418212890625,6.96850919723511,0,1,1,1,1,1,1,1,4.62739992141724,0
"7348",135461,"Amanita sp-O02 Tulloss",37.8437,90.2846,90.2012,37.7962,"NN",37.81995,-90.2429,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"1432",244264,"Amanita spreta (Peck) Sacc.",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"1440",244056,"Amanita spreta (Peck) Sacc.",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"1753",240687,"Amanita spreta (Peck) Sacc.",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"6316",145506,"Amanita spreta (Peck) Sacc.",41.8945,72.2988,72.2953,41.8934,"NN",41.89395,-72.29705,0,0,85,119,31,8894,272,-101,373,42,-22,197,-34,1208,113,85,6,319,278,301,283,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,88.0175628662109,8.65763664245605,0,3,3,1,1,1,1,1,3.03376364707947,0
"9171",95678,"Amanita sp-S01 Tulloss cryptonom. temp.",35.5727,84.2428,84.2283,35.5613,"NN",35.567,-84.23555,0,0,142,134,39,7685,311,-31,342,55,199,238,40,1384,149,82,15,397,279,342,377,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,66.905891418457,10.7005062103271,0,3,2,1,1,1,1,1,0.80269992351532,16.8393001556396
"491",255653,"Amanita subcokeri Tulloss nom. prov.",39.7851,74.5431,74.5233,39.7699,"NN",39.7775,-74.5332,0,0,117,113,32,8361,294,-52,346,218,133,224,9,1126,118,80,12,317,261,311,263,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"5480",168112,"Amanita subcokeri Tulloss nom. prov.",37.8306,90.2313,90.2289,37.8295,"NN",37.83005,-90.2301,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"786",251180,"Amanita subnigra Lamoureux nom. prov.",42.0785,78.8102,78.7397,42.0353,"NN",42.0569,-78.77495,0,0,62,117,31,8870,250,-118,368,171,-47,171,-57,1170,124,68,16,339,224,339,240,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9786911010742,8.94890880584717,0,2,2,1,1,1,1,1,0.0673081949353218,0
"173",264308,"Amanita subsect. Gemmatae",41.7727,124.214,124.21,41.7689,"NN",41.7708,-124.212,0,0,116,86,56,2386,195,44,151,93,144,148,88,1770,287,10,70,840,71,84,784,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,61.8308296203613,7.13972949981689,1,2,2,1,1,1,1,1,8.47319984436035,19.949499130249
"1606",243006,"Amanita subsect. Pantherinae",43.2569,77.6234,77.5259,43.1667,"NN",43.2118,-77.57465,0,0,87,105,28,9292,278,-89,367,159,-27,204,-35,810,80,49,14,227,159,222,165,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,31.879114151001,3.52420520782471,0,1,1,1,2,1,1,1,49.6823768615723,14.58069896698
"3311",208868,"Amanita subsolitaria (Murrill) Murrill",33.056,95.1709,95.1653,33.052,"NN",33.054,-95.1681,0,0,174,135,37,7788,346,-10,356,173,265,271,69,1125,126,56,20,342,225,230,250,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.1410598754883,11.1297845840454,0,3,2,1,1,1,1,1,0.72819995880127,16.8691997528076
"663",252881,"Amanita thiersii Bas",38.5268,89.1122,89.1095,38.5241,"NN",38.52545,-89.11085,0,0,125,118,30,9297,314,-68,382,125,-1,240,-1,1035,109,52,19,313,202,271,202,2,2,100,1,NA,NA,NA,NA,NA,0,4,42,38,20,9,1.41,1.44,1.06,5.5,37,11,65,8.4,0,0,3,0.1,4,32,32,36,5,1.31,1.39,0.43,6.3,47,17,85,15.2,0,0,3,0.1,22.8940048217773,4.44078063964844,0,1,1,1,2,1,1,1,11.6049995422363,0
"1955",259875,"Amanita vaginata (Bull.) Lam.",37.8159,122.179,122.137,37.7986,"NN",37.80725,-122.158,0,0,142,112,53,3686,255,45,210,95,184,189,95,637,129,1,85,329,7,11,329,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"2181",226623,"Amanita vaginata (Bull.) Lam.",37.296,122.142,122.06,37.2351,"NN",37.26555,-122.101,0,0,132,125,54,3912,263,32,231,88,181,186,88,865,175,2,87,458,11,16,458,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,79.9725723266602,11.4368734359741,0,1,1,1,1,1,1,2,7.28799962997437,0.994899928569794
"1171",246316,"Amanita variicolor Y. Lamoureux nom. prov.",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"1609",243007,"Amanita velatipes G.F. Atk.",42.7442,77.9681,77.8971,42.6815,"NN",42.71285,-77.9326,0,0,80,113,30,9166,273,-98,371,195,-32,195,-41,828,95,43,22,255,139,255,147,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,42.0625114440918,4.5210108757019,0,1,1,1,1,1,1,1,1.02709996700287,0
"1936",231334,"Amanita velosa (Peck) Lloyd",38.4611,122.653,122.573,38.3998,"NN",38.43045,-122.613,0,0,140,149,54,4511,297,24,273,84,195,197,84,993,216,2,91,550,11,18,550,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,75.4900131225586,13.2690744400024,0,1,1,1,1,1,1,1,8.50497913360596,0
"1954",260142,"Amanita velosa (Peck) Lloyd",37.8331,122.186,122.16,37.8178,"NN",37.82545,-122.173,0,0,141,109,53,3591,251,47,204,96,182,187,96,667,136,1,86,346,8,13,346,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,12.2765464782715,2.20755529403687,0,1,1,1,1,1,1,1,79.7846984863281,5.73119974136353
"9367",89311,"Amanita velosa (Peck) Lloyd",35.2689,120.664,120.657,35.2665,"NN",35.2677,-120.6605,0,0,147,135,63,2765,261,49,212,116,178,183,113,575,124,1,94,329,3,11,328,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,56.2439842224121,28.9728488922119,0,1,1,1,1,1,1,1,11.9362993240356,0
"10629",64638,"Amanita velosa (Peck) Lloyd",37.8335,122.189,122.137,37.797,"NN",37.81525,-122.163,0,0,142,112,53,3686,255,45,210,95,184,189,95,637,129,1,85,329,7,11,329,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"10636",64551,"Amanita velosa (Peck) Lloyd",37.3343,122.186,122.174,37.326,"NN",37.33015,-122.18,0,0,129,119,54,3783,253,34,219,87,176,181,87,894,176,2,86,468,13,17,468,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,70.5123748779297,16.5196399688721,0,1,1,1,1,1,1,1,0.578400015830994,0
"10699",63610,"Amanita velosa (Peck) Lloyd",37.2978,122.067,122.051,37.2838,"NN",37.2908,-122.059,0,0,141,129,54,3912,270,34,236,93,189,192,93,725,152,2,89,390,9,14,390,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,9.83491134643555,0.967379927635193,0,3,2,2,1,1,1,2,88.4347076416016,0
"10702",63743,"Amanita velosa (Peck) Lloyd",37.4414,122.192,122.15,37.4151,"NN",37.42825,-122.171,0,0,143,112,53,3584,249,39,210,97,186,188,97,481,99,1,87,255,6,9,255,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,12.7019309997559,5.13747882843018,5.58679962158203,1,1,1,1,1,1,2,75.5971984863281,0
"12035",62926,"Amanita velosa (Peck) Lloyd",35.3072,120.823,120.81,35.3002,"NN",35.3037,-120.8165,0,0,140,112,65,1992,228,56,172,117,158,165,115,429,87,1,90,238,3,28,234,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,75.6320877075195,16.005054473877,0,1,1,1,1,1,1,1,2.00298762321472,0
"1935",231335,"Amanita vernicoccora Bojantchev & R.M. Davis",38.4611,122.653,122.573,38.3998,"NN",38.43045,-122.613,0,0,140,149,54,4511,297,24,273,84,195,197,84,993,216,2,91,550,11,18,550,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,75.4900131225586,13.2690744400024,0,1,1,1,1,1,1,1,8.50497913360596,0
"1632",242642,"Amanita whetstoneae Tulloss Goldman and Kudzma nom. prov.",40.9522,75.1342,75.1183,40.9437,"NN",40.94795,-75.12625,0,0,90,123,33,8834,281,-91,372,192,-16,201,-28,1193,112,77,10,329,257,325,259,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.9862747192383,8.75292491912842,0,2,2,1,1,1,1,1,2.19696593284607,0
"11234",52495,"Lepiota clypeolaria (Bull.) P. Kumm.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6194",147024,"Lycoperdon perlatum Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"12454",54072,"Mycena (Pers.) Roussel",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"3121",209853,"Syzygites megalocarpus Ehrenb.",42.0629,78.7167,78.6292,41.9985,"NN",42.0307,-78.67295,0,0,62,119,32,8855,250,-119,369,171,-47,171,-57,1147,126,66,17,338,217,338,231,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9170608520508,8.94283962249756,0,2,2,1,1,1,1,1,0.130115702748299,0
"6191",147036,"Thelephora Ehrh. ex Willd.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
