"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"7949",112369,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"8056",111232,"Amanita sect. Phalloideae (Fr.) Singer",41.3503,75.9949,75.9475,41.3157,"WN",41.333,-75.9712,"white","",83,113,30,8891,270,-95,365,174,-24,194,-35,1015,105,60,18,308,193,302,193,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"8061",111234,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"8066",118258,"Amanita sect. Phalloideae (Fr.) Singer",44.0104,89.8278,89.8107,43.9961,"WN",44.00325,-89.81925,"white","",67,126,28,10854,282,-159,441,186,-82,199,-82,811,104,24,43,303,83,295,83,1,6,100,3,NA,NA,NA,NA,NA,0,18,83,11,6,12,1.67,1.42,0.5,6.6,54,5,94,4.4,0,0,3,0.1,21,81,11,8,12,1.62,1.29,0.3,6.7,48,4,75,2.8,0,0,3,0.1,88.1756286621094,8.67318820953369,0,1,1,1,1,1,1,1,0,0
"8070",111065,"Amanita sect. Phalloideae (Fr.) Singer",39.363,87.7283,87.7016,39.3346,"WN",39.3488,-87.71495,"white","",116,117,30,9547,307,-78,385,215,-13,234,-13,1029,113,57,20,319,193,300,193,2,2,100,1,NA,NA,NA,NA,NA,0,4,42,38,20,9,1.41,1.44,1.06,5.5,37,11,65,8.4,0,0,3,0.1,4,32,32,36,5,1.31,1.39,0.43,6.3,47,17,85,15.2,0,0,3,0.1,22.0812187194824,2.56191062927246,0,1,1,1,2,1,1,1,1.99789988994598,0
"8087",110861,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"8088",110859,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"8089",110858,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"8090",110856,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"8109",110855,"Amanita sect. Phalloideae (Fr.) Singer",41.3503,75.9949,75.9475,41.3157,"WN",41.333,-75.9712,"white","",83,113,30,8891,270,-95,365,174,-24,194,-35,1015,105,60,18,308,193,302,193,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"8226",109403,"Amanita sect. Phalloideae (Fr.) Singer",41.3503,75.9949,75.9475,41.3157,"WN",41.333,-75.9712,"white","",83,113,30,8891,270,-95,365,174,-24,194,-35,1015,105,60,18,308,193,302,193,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"8257",117797,"Amanita sect. Phalloideae (Fr.) Singer",41.4987,87.2543,87.2195,41.4762,"WN",41.48745,-87.2369,"white","",97,112,28,9722,289,-98,387,149,-35,217,-35,955,105,39,26,298,150,297,150,2,4,100,1,NA,NA,NA,NA,NA,0,4,35,41,24,9,1.37,1.28,1.68,6.2,52,19,87,16.1,0,0,2,0.1,5,30,36,34,5,1.31,1.37,0.69,6.8,64,24,92,23.8,0.4,0,2,0.1,21.7403240203857,2.20423722267151,0,1,1,1,1,1,1,1,2.60119986534119,0
"8671",106345,"Amanita sect. Phalloideae (Fr.) Singer",35.7633,83.1824,83.1033,35.7032,"WN",35.73325,-83.14285,"white","",103,128,39,7089,260,-62,322,101,110,192,8,1470,149,96,10,401,322,385,362,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,61.2027053833008,38.2844696044922,0,3,2,1,1,1,1,1,0.0153763517737389,0
"9783",77953,"Amanita sect. Phalloideae (Fr.) Singer",35.8043,85.6364,85.6206,35.7936,"WN",35.79895,-85.6285,"white","",141,131,38,7773,311,-33,344,139,198,238,37,1404,149,84,14,396,285,329,373,2,4,100,1,8,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,26.3477687835693,3.34483528137207,0,3,2,1,1,1,1,1,1.36940002441406,0
"9876",76153,"Amanita sect. Phalloideae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"white","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"9932",75394,"Amanita sect. Phalloideae (Fr.) Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"white","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"10021",74431,"Amanita sect. Phalloideae (Fr.) Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"white","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"10024",128145,"Amanita sect. Phalloideae (Fr.) Singer",41.288,75.9606,75.9109,41.2393,"WN",41.26365,-75.93575,"white","",86,114,31,8903,273,-92,365,177,-22,197,-33,1016,105,61,18,309,194,303,194,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"10283",71199,"Amanita sect. Phalloideae (Fr.) Singer",39.339,82.0075,81.9876,39.3308,"WN",39.3349,-81.99755,"white","",110,128,34,8611,293,-73,366,198,-6,217,-6,1028,113,66,17,310,211,305,211,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.2747344970703,8.87966537475586,0,2,2,1,1,1,1,1,0.820000648498535,0
"11587",49385,"Amanita sect. Phalloideae (Fr.) Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"white","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"352",262329,"Amanita sect. Validae (Fr.) Singer",40.5867,79.6247,79.5945,40.5715,"WN",40.5791,-79.6096,"brown","",94,126,33,8783,282,-90,372,183,-24,203,-24,1032,108,62,17,315,202,310,202,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,79.4753112792969,7.79223108291626,0,3,2,1,1,1,1,1,2.94409990310669,0
"536",254988,"Amanita sect. Validae (Fr.) Singer",39.5078,76.279,76.2706,39.5025,"WN",39.50515,-76.2748,"brown","",122,115,32,8675,301,-55,356,209,19,231,7,1136,109,73,12,322,246,321,249,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,55.0766525268555,5.58784580230713,0,3,2,1,1,1,1,1,9.88210010528564,0
"637",263056,"Amanita sect. Validae (Fr.) Singer",41.4994,87.0096,87.0079,41.4927,"WN",41.49605,-87.00875,"brown","",95,110,28,9680,286,-99,385,214,-37,214,-37,980,107,42,25,305,157,305,157,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,19.2026329040527,1.74473834037781,0,1,1,1,1,1,1,1,12.2979001998901,3.56789994239807
"871",250646,"Amanita sect. Validae (Fr.) Singer",43.241,77.5864,77.5557,43.2184,"WN",43.2297,-77.57105,"brown","",87,105,28,9292,278,-89,367,159,-27,204,-35,810,80,49,14,227,159,222,165,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,31.879114151001,3.52420520782471,0,1,1,1,2,1,1,1,49.6823768615723,14.58069896698
"972",250944,"Amanita sect. Validae (Fr.) Singer",48.9134,114.208,114.108,48.8227,"NN",48.86805,-114.158,"brown","",24,134,36,7734,228,-142,370,62,117,124,-74,676,78,43,19,194,143,169,186,2,4,100,3,1,NA,NA,NA,NA,0,9,42,36,22,9,1.4,1.37,1,6.6,55,16,93,13.8,0,0,2,0.1,12,40,35,25,9,1.38,1.39,0.4,7,51,15,93,14.4,0.1,0,2,0.1,83.1540756225586,16.8459243774414,0,1,1,1,1,1,1,1,0,0
"1081",247728,"Amanita sect. Validae (Fr.) Singer",33.9875,84.2515,84.2483,33.9814,"WN",33.98445,-84.2499,"brown","",153,126,39,7256,310,-12,322,72,159,244,57,1369,153,89,16,415,282,320,382,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,68.0330657958984,7.67022848129272,0,3,2,1,1,1,1,1,22.8003005981445,0
"1130",247707,"Amanita sect. Validae (Fr.) Singer",39.8261,74.5513,74.5193,39.8089,"WN",39.8175,-74.5353,"brown","",117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"1132",247495,"Amanita sect. Validae (Fr.) Singer",43.1874,89.8235,89.8046,43.1766,"WN",43.182,-89.81405,"brown","",77,118,27,10689,284,-143,427,208,-70,208,-70,803,100,26,40,294,92,294,92,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,71.0002365112305,7.09849309921265,0,1,1,1,1,1,1,1,7.2423996925354,0
"1155",246602,"Amanita sect. Validae (Fr.) Singer",42.0609,78.8811,78.828,42.0095,"NN",42.0352,-78.85455,"brown","",69,120,32,8848,258,-110,368,178,-40,178,-50,1149,121,66,16,333,220,333,234,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9229736328125,8.94342613220215,0,2,2,1,1,1,1,1,0.0846492946147919,0
"1191",255917,"Amanita sect. Validae (Fr.) Singer",40.08,82.8911,82.8672,40.065,"WN",40.0725,-82.87915,"brown","",107,119,31,9123,294,-78,372,200,-16,220,-16,966,106,54,21,308,184,295,184,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,11.2254829406738,4.65726089477539,0,1,1,1,1,1,1,1,16.6156005859375,0
"1457",243969,"Amanita sect. Validae (Fr.) Singer",36.3549,78.6122,78.5552,36.2849,"WN",36.3199,-78.5837,"brown","",143,132,38,7756,315,-30,345,242,97,242,41,1123,113,78,11,318,252,318,266,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,18.589319229126,4.41154766082764,0,3,2,1,1,1,1,1,7.68319988250732,0
"1549",243438,"Amanita sect. Validae (Fr.) Singer",39.4985,76.3631,76.3215,39.4598,"WN",39.47915,-76.3423,"brown","",124,116,32,8654,305,-53,358,212,22,233,10,1140,110,75,11,322,249,320,252,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,61.2513046264648,6.01822090148926,0,3,2,1,1,1,1,1,9.80599975585938,0
"1558",256753,"Amanita sect. Validae (Fr.) Singer",40.0562,82.9045,82.8101,39.9871,"WN",40.02165,-82.8573,"brown","",107,117,31,9094,293,-77,370,200,-16,220,-16,970,106,55,21,308,187,295,187,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,11.2254829406738,4.65726089477539,0,1,1,1,1,1,1,1,16.6156005859375,0
"1562",243396,"Amanita sect. Validae (Fr.) Singer",39.4969,76.4378,76.3788,39.4557,"WN",39.4763,-76.4083,"brown","",123,116,32,8667,303,-55,358,210,20,232,8,1154,113,76,11,325,253,321,255,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,61.2513046264648,6.01822090148926,0,3,2,1,1,1,1,1,9.80599975585938,0
"1684",243193,"Amanita sect. Validae (Fr.) Singer",32.4646,93.3958,93.357,32.4376,"WN",32.4511,-93.3764,"brown","",179,128,38,7382,339,8,331,93,234,270,80,1269,133,70,15,354,250,278,345,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,75.847053527832,8.68116092681885,0,2,2,1,1,1,1,1,0.924999952316284,10.8203001022339
"1685",242505,"Amanita sect. Validae (Fr.) Singer",32.4646,93.3958,93.357,32.4376,"WN",32.4511,-93.3764,"brown","",179,128,38,7382,339,8,331,93,234,270,80,1269,133,70,15,354,250,278,345,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,75.847053527832,8.68116092681885,0,2,2,1,1,1,1,1,0.924999952316284,10.8203001022339
"1692",241581,"Amanita sect. Validae (Fr.) Singer",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,"brown","",151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"1731",241214,"Amanita sect. Validae (Fr.) Singer",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,"brown","",151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"1758",240588,"Amanita sect. Validae (Fr.) Singer",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,"brown","",151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"1816",238707,"Amanita sect. Validae (Fr.) Singer",38.0606,78.6089,78.53,37.989,"NN",38.0248,-78.56945,"brown","",131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"2241",255308,"Amanita sect. Validae (Fr.) Singer",31.1572,81.5443,81.5416,31.1545,"WN",31.15585,-81.54295,"brown","",197,112,40,5992,329,49,280,267,161,270,117,1292,172,58,36,495,214,476,252,1,2,100,1,NA,NA,NA,NA,NA,0,5,82,12,6,12,1.67,1.36,0.68,5.4,41,6,75,4.4,0,0,0,0.1,7,79,12,9,11,1.6,1.57,0.3,5.6,35,7,78,6.6,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"2472",217719,"Amanita sect. Validae (Fr.) Singer",36.3549,78.6122,78.5552,36.2849,"WN",36.3199,-78.5837,"brown","",143,132,38,7756,315,-30,345,242,97,242,41,1123,113,78,11,318,252,318,266,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,18.589319229126,4.41154766082764,0,3,2,1,1,1,1,1,7.68319988250732,0
"2654",215954,"Amanita sect. Validae (Fr.) Singer",41.9964,87.771,87.7649,41.9925,"WN",41.99445,-87.76795,"brown","",97,100,26,9861,285,-95,380,219,-35,219,-35,909,101,37,28,297,143,297,143,2,4,100,1,NA,NA,NA,NA,NA,0,4,35,41,24,9,1.37,1.28,1.68,6.2,52,19,87,16.1,0,0,2,0.1,5,30,36,34,5,1.31,1.37,0.69,6.8,64,24,92,23.8,0.4,0,2,0.1,0,2.36183404922485e-06,0,1,1,1,2,1,1,1,99.9911804199219,0
"2701",215794,"Amanita sect. Validae (Fr.) Singer",42.1091,73.4368,73.4286,42.1045,"WN",42.1068,-73.4327,"brown","",64,110,29,9063,248,-120,368,156,-46,177,-57,1220,113,83,9,331,266,330,271,2,4,100,1,NA,NA,NA,NA,NA,0,10,48,30,22,9,1.41,1.3,0.98,6.6,38,12,84,10.5,0.1,0,2,0.1,9,46,27,27,10,1.37,1.4,0.4,6.8,41,14,95,11.1,0.1,0,1,0.1,90.6558532714844,8.91714668273926,0,1,1,1,1,1,1,1,0.330859631299973,0
"2844",215135,"Amanita sect. Validae (Fr.) Singer",38.8556,105.059,105.011,38.8292,"WN",38.8424,-105.035,"brown","",-6,141,40,7408,180,-172,352,92,-96,92,-96,671,98,29,38,254,102,254,102,2,4,100,3,1,NA,NA,NA,NA,0,10,37,44,19,9,1.41,1.42,0.82,6,53,14,83,16.3,0,0,1,0.1,19,33,35,32,5,1.32,1.58,0.39,6.3,56,21,89,18.1,0,0,1,0.1,86.4618530273438,12.6737594604492,0.639012336730957,1,1,3,1,1,1,3,0.0373269058763981,0
"2895",212439,"Amanita sect. Validae (Fr.) Singer",38.0116,78.4537,78.451,38.0089,"WN",38.01025,-78.45235,"brown","",133,127,36,8106,310,-42,352,228,26,235,26,1120,115,76,13,319,235,315,235,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,41.0536422729492,18.3991279602051,0,3,2,1,1,1,1,1,19.1602993011475,0
"2999",211197,"Amanita sect. Validae (Fr.) Singer",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,"brown","",84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"3031",210759,"Amanita sect. Validae (Fr.) Singer",40.795,74.6485,74.6413,40.7897,"WN",40.79235,-74.6449,"brown","",92,121,32,8702,278,-90,368,179,-25,201,-25,1276,122,81,11,353,273,349,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,70.8566513061523,6.96964693069458,0,3,2,1,1,1,1,1,21.8198146820068,0
"3069",210692,"Amanita sect. Validae (Fr.) Singer",36.1104,86.5757,86.4936,36.0599,"WN",36.08515,-86.53465,"brown","",145,128,36,8202,319,-32,351,143,205,248,36,1232,128,69,14,350,248,291,331,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,41.6185836791992,26.7673149108887,0,1,1,1,1,1,1,1,2.43229985237122,10.7496995925903
"3313",208852,"Amanita sect. Validae (Fr.) Singer",41.6263,70.6333,70.6201,41.6173,"WN",41.6218,-70.6267,"brown","",100,91,28,8142,263,-59,322,22,177,204,-5,1180,119,76,12,333,252,258,311,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,65.3120422363281,7.07607936859131,0,3,3,1,1,1,1,1,4.12389993667603,21.9774990081787
